iso3,Year,inform_ph,gain,inform_ph_class,gain_class
FSM,2009,34,35.4683290698565,Low,Very high
FSM,2010,34,35.3640426705166,Low,Very high
FSM,2011,34,35.1110737356633,Low,Very high
FSM,2012,34,35.4880682503143,Low,Very high
FSM,2013,34,35.7671159662788,Low,Very high
FSM,2014,34,36.1676692294974,Low,Very high
FSM,2015,34,36.3294445976029,Low,Very high
FSM,2016,34,36.6750494419027,Low,Very high
FSM,2017,34,36.7536337369381,Low,Very high
FSM,2018,37,37.339422157394,Medium,Very high
FSM,2019,37,37.1557387111649,Medium,Very high
FSM,2020,38,37.185333936291,Medium,Very high
FSM,2021,37,36.9594751672132,Medium,Very high
FSM,2022,37,37.2103257577991,Medium,Very high
FSM,2023,37,37.2103257577991,Medium,Very high
FSM,2024,37,37.2103257577991,Medium,Very high
FSM,2025,38,37.2103257577991,Medium,Very high
GAB,1995,39,45.3391396087664,Medium,Medium
GAB,1996,39,45.3911958290062,Medium,Medium
GAB,1997,39,45.7695489233796,Medium,Medium
GAB,1998,39,46.1889753043072,Medium,Medium
GAB,1999,39,46.3926188256172,Medium,Medium
GAB,2000,39,46.7872249188663,Medium,Medium
GAB,2001,39,46.8466133411407,Medium,Medium
GAB,2002,39,46.894267298321,Medium,Medium
GAB,2003,39,46.7824177922986,Medium,Medium
GAB,2004,39,46.2199191696084,Medium,Medium
GAB,2005,39,47.9612016112909,Medium,Medium
GAB,2006,39,43.3180342848809,Medium,High
GAB,2007,39,43.2367237034296,Medium,High
GAB,2008,39,42.9966402225263,Medium,High
GAB,2009,39,42.9625571318465,Medium,High
GAB,2010,39,42.9349084894427,Medium,High
GAB,2011,39,42.8678096066306,Medium,High
GAB,2012,39,43.3459131327622,Medium,High
GAB,2013,39,43.2062556388228,Medium,High
GAB,2014,39,43.7392854963913,Medium,High
GAB,2015,39,43.3742930315414,Medium,High
GAB,2016,39,43.3473627291737,Medium,High
GAB,2017,39,43.1155110273262,Medium,High
GAB,2018,39,42.9846449205885,Medium,High
GAB,2019,39,42.9208152080126,Medium,High
GAB,2020,39,42.5003763696735,Medium,High
GAB,2021,39,42.9990369146147,Medium,High
GAB,2022,38,42.9820683004914,Medium,High
GAB,2023,39,42.9820683004914,Medium,High
GAB,2024,39,42.9820683004914,Medium,High
GAB,2025,39,42.9820683004914,Medium,High
GBR,1995,16,67.1310187573081,Very low,Very low
GBR,1996,16,67.2537987770684,Very low,Very low
GBR,1997,16,67.4374389033852,Very low,Very low
GBR,1998,16,67.5924191220542,Very low,Very low
GBR,1999,16,67.8549376621128,Very low,Very low
GBR,2000,16,67.9062117179843,Very low,Very low
GBR,2001,16,67.8246917220459,Very low,Very low
GBR,2002,16,67.9998910874301,Very low,Very low
GBR,2003,16,67.8482635022441,Very low,Very low
GBR,2004,16,67.7218185527723,Very low,Very low
GBR,2005,16,67.4275316451165,Very low,Very low
GBR,2006,16,69.5414519846884,Very low,Very low
GBR,2007,16,69.5803598088514,Very low,Very low
GBR,2008,16,69.3542039939012,Very low,Very low
GBR,2009,16,68.8302214371096,Very low,Very low
GBR,2010,16,70.0428616859252,Very low,Very low
GBR,2011,16,69.7577519523645,Very low,Very low
GBR,2012,16,69.8252476749132,Very low,Very low
GBR,2013,16,70.1360332108772,Very low,Very low
GBR,2014,16,71.4899257838751,Very low,Very low
GBR,2015,16,71.9095028062726,Very low,Very low
GBR,2016,16,71.1493166684707,Very low,Very low
GBR,2017,16,70.8177265124676,Very low,Very low
GBR,2018,16,70.3834972584624,Very low,Very low
GBR,2019,17,70.5520511684023,Very low,Very low
GBR,2020,17,70.1736548922192,Very low,Very low
GBR,2021,17,70.038392953616,Very low,Very low
GBR,2022,17,70.2999246661636,Very low,Very low
GBR,2023,17,70.2999246661636,Very low,Very low
GBR,2024,17,70.2999246661636,Very low,Very low
GBR,2025,17,70.2999246661636,Very low,Very low
GEO,1995,37,44.3327434254396,Medium,High
GEO,1996,37,44.41975122578,Medium,High
GEO,1997,37,44.6024924254855,Medium,High
GEO,1998,37,45.4328112580604,Medium,Medium
GEO,1999,37,45.8470178199795,Medium,Medium
GEO,2000,37,46.2554962501756,Medium,Medium
GEO,2001,37,46.3004325807984,Medium,Medium
GEO,2002,37,45.7431172462687,Medium,Medium
GEO,2003,37,46.6523206903963,Medium,Medium
GEO,2004,37,47.7239515529017,Medium,Medium
GEO,2005,37,48.0802906475595,Medium,Medium
GEO,2006,37,47.6811585184153,Medium,Medium
GEO,2007,37,50.5465009736964,Medium,Low
GEO,2008,37,50.6302940847426,Medium,Low
GEO,2009,37,51.2819437316454,Medium,Low
GEO,2010,37,52.5452025775944,Medium,Low
GEO,2011,37,52.8743764866489,Medium,Low
GEO,2012,37,53.9168247653284,Medium,Low
GEO,2013,37,54.90065055765,Medium,Low
GEO,2014,37,56.6005635607752,Medium,Low
GEO,2015,37,56.1378651271136,Medium,Low
GEO,2016,37,56.2731660011368,Medium,Low
GEO,2017,36,57.9288928737068,Medium,Low
GEO,2018,36,58.4069580732762,Medium,Low
GEO,2019,35,57.2412947265591,Medium,Low
GEO,2020,36,58.310858822128,Medium,Low
GEO,2021,36,58.6814277516676,Medium,Low
GEO,2022,36,58.7153017726772,Medium,Low
GEO,2023,35,58.7153017726772,Medium,Low
GEO,2024,36,58.7153017726772,Medium,Low
GEO,2025,36,58.7153017726772,Medium,Low
GHA,1995,41,40.6742760089223,Medium,High
GHA,1996,41,40.5811691508107,Medium,High
GHA,1997,41,40.5873969219681,Medium,High
GHA,1998,41,40.339688560694,Medium,High
GHA,1999,41,40.553507582384,Medium,High
GHA,2000,41,40.8400886736108,Medium,High
GHA,2001,41,40.3302254708745,Medium,High
GHA,2002,41,40.1042921753257,Medium,High
GHA,2003,41,40.8290160475144,Medium,High
GHA,2004,41,40.5708336879552,Medium,High
GHA,2005,41,40.6249888594104,Medium,High
GHA,2006,41,40.8589164716272,Medium,High
GHA,2007,41,41.2449195623553,Medium,High
GHA,2008,41,41.7759173839428,Medium,High
GHA,2009,41,42.2163966314882,Medium,High
GHA,2010,41,42.4575729543283,Medium,High
GHA,2011,41,43.30978464363,Medium,High
GHA,2012,41,43.1802800691122,Medium,High
GHA,2013,41,43.5972078769125,Medium,High
GHA,2014,41,43.3188041761656,Medium,High
GHA,2015,41,43.0952169983094,Medium,High
GHA,2016,41,43.5445480701116,Medium,High
GHA,2017,38,43.8936603391064,Medium,High
GHA,2018,38,44.0705559485957,Medium,High
GHA,2019,38,45.0027168765348,Medium,Medium
GHA,2020,38,45.2127831432512,Medium,Medium
GHA,2021,37,45.1408648948952,Medium,Medium
GHA,2022,37,45.1804122705703,Medium,Medium
GHA,2023,36,45.1804122705703,Medium,Medium
GHA,2024,36,45.1804122705703,Medium,Medium
GHA,2025,36,45.1804122705703,Medium,Medium
GIN,1995,49,37.0037147058766,Medium,Very high
GIN,1996,49,37.1628541558582,Medium,Very high
GIN,1997,49,37.2482701875349,Medium,Very high
GIN,1998,49,37.3238059916532,Medium,Very high
GIN,1999,49,36.7130708630579,Medium,Very high
GIN,2000,49,36.3536057731885,Medium,Very high
GIN,2001,49,36.503152761175,Medium,Very high
GIN,2002,49,36.9211557495618,Medium,Very high
GIN,2003,49,37.494409294538,Medium,Very high
GIN,2004,49,37.5101311891151,Medium,Very high
GIN,2005,49,37.01698340504,Medium,Very high
GIN,2006,49,34.6776672108155,Medium,Very high
GIN,2007,49,34.5679799435891,Medium,Very high
GIN,2008,49,35.1771258731809,Medium,Very high
GIN,2009,49,35.1743281891539,Medium,Very high
GIN,2010,49,35.1051837200465,Medium,Very high
GIN,2011,49,35.0129897818898,Medium,Very high
GIN,2012,49,35.5635348185916,Medium,Very high
GIN,2013,49,36.2139092420596,Medium,Very high
GIN,2014,49,37.2064649364666,Medium,Very high
GIN,2015,49,37.7064673877046,Medium,Very high
GIN,2016,49,37.9888808376466,Medium,Very high
GIN,2017,48,38.9491835383275,Medium,Very high
GIN,2018,48,38.6961257514603,Medium,Very high
GIN,2019,47,39.1747611743382,Medium,Very high
GIN,2020,47,39.2154231508847,Medium,Very high
GIN,2021,47,38.5488882760111,Medium,Very high
GIN,2022,47,38.7591797159866,Medium,Very high
GIN,2023,47,38.7591797159866,Medium,Very high
GIN,2024,47,38.7591797159866,Medium,Very high
GIN,2025,47,38.7591797159866,Medium,Very high
GMB,1995,38,40.4522193684594,Medium,High
GMB,1996,38,40.4176184090996,Medium,High
GMB,1997,38,40.5087262469628,Medium,High
GMB,1998,38,40.52658780054,Medium,High
GMB,1999,38,40.7147910726269,Medium,High
GMB,2000,38,40.9300278685264,Medium,High
GMB,2001,38,40.8885355457634,Medium,High
GMB,2002,38,41.219227873187,Medium,High
GMB,2003,38,41.243100200097,Medium,High
GMB,2004,38,40.4121463157994,Medium,High
GMB,2005,38,41.2456476810321,Medium,High
GMB,2006,38,38.2603122059367,Medium,Very high
GMB,2007,38,38.5740782011025,Medium,Very high
GMB,2008,38,38.3747471295161,Medium,Very high
GMB,2009,38,38.3952053221432,Medium,Very high
GMB,2010,38,37.6872571928313,Medium,Very high
GMB,2011,38,38.1556856550507,Medium,Very high
GMB,2012,38,38.0321500837469,Medium,Very high
GMB,2013,38,37.8392069313578,Medium,Very high
GMB,2014,38,38.064696806774,Medium,Very high
GMB,2015,38,38.2445407998839,Medium,Very high
GMB,2016,38,37.7476894306092,Medium,Very high
GMB,2017,38,38.5707305919911,Medium,Very high
GMB,2018,39,38.5679992394755,Medium,Very high
GMB,2019,37,39.1177470593975,Medium,Very high
GMB,2020,38,40.965546029129,Medium,High
GMB,2021,38,39.5054272001101,Medium,Very high
GMB,2022,38,39.815618373724,Medium,Very high
GMB,2023,37,39.815618373724,Medium,Very high
GMB,2024,37,39.815618373724,Medium,Very high
GMB,2025,37,39.815618373724,Medium,Very high
GNB,1995,45,32.2235838535482,Medium,Very high
GNB,1996,45,32.1488208178256,Medium,Very high
GNB,1997,45,31.8441207430702,Medium,Very high
GNB,1998,45,31.5380559615074,Medium,Very high
GNB,1999,45,32.569927935393,Medium,Very high
GNB,2000,45,33.6126712809474,Medium,Very high
GNB,2001,45,33.3205910347365,Medium,Very high
GNB,2002,45,33.2070973259792,Medium,Very high
GNB,2003,45,33.5368094250516,Medium,Very high
GNB,2004,45,33.7959072763237,Medium,Very high
GNB,2005,45,34.4137004040726,Medium,Very high
GNB,2006,45,30.948872629937,Medium,Very high
GNB,2007,45,30.9611005159395,Medium,Very high
GNB,2008,45,30.6449064951799,Medium,Very high
GNB,2009,45,30.5953719307839,Medium,Very high
GNB,2010,45,29.7567015577535,Medium,Very high
GNB,2011,45,29.953300703668,Medium,Very high
GNB,2012,45,30.5227252206513,Medium,Very high
GNB,2013,45,30.667518721765,Medium,Very high
GNB,2014,45,31.124537322463,Medium,Very high
GNB,2015,45,31.231161118252,Medium,Very high
GNB,2016,45,31.508155242555,Medium,Very high
GNB,2017,43,32.0041468876513,Medium,Very high
GNB,2018,43,32.0436754809067,Medium,Very high
GNB,2019,43,32.4279029922853,Medium,Very high
GNB,2020,43,32.030771892436,Medium,Very high
GNB,2021,41,32.8006293023672,Medium,Very high
GNB,2022,41,32.8960354590742,Medium,Very high
GNB,2023,41,32.8960354590742,Medium,Very high
GNB,2024,41,32.8960354590742,Medium,Very high
GNB,2025,42,32.8960354590742,Medium,Very high
GNQ,1995,42,42.1757576772365,Medium,High
GNQ,1996,42,42.2783925080041,Medium,High
GNQ,1997,42,42.2718488412501,Medium,High
GNQ,1998,42,42.1124369850598,Medium,High
GNQ,1999,42,42.0053626613007,Medium,High
GNQ,2000,42,41.8995721578135,Medium,High
GNQ,2001,42,41.1484165588194,Medium,High
GNQ,2002,42,42.1606343479385,Medium,High
GNQ,2003,42,42.8784935036693,Medium,High
GNQ,2004,42,42.7487609552947,Medium,High
GNQ,2005,42,43.5988202178119,Medium,High
GNQ,2006,42,41.2995112621894,Medium,High
GNQ,2007,42,41.689804770305,Medium,High
GNQ,2008,42,41.8885557561241,Medium,High
GNQ,2009,42,41.6906441902546,Medium,High
GNQ,2010,42,41.7548933487336,Medium,High
GNQ,2011,42,41.6517790864556,Medium,High
GNQ,2012,42,41.8061167148787,Medium,High
GNQ,2013,42,42.0036180377205,Medium,High
GNQ,2014,42,41.8347967893733,Medium,High
GNQ,2015,42,41.5315329499232,Medium,High
GNQ,2016,42,41.70280055253,Medium,High
GNQ,2017,41,41.2890396047523,Medium,High
GNQ,2018,41,41.6442921827143,Medium,High
GNQ,2019,40,41.8875201310181,Medium,High
GNQ,2020,40,41.9559515770093,Medium,High
GNQ,2021,40,42.0418929946953,Medium,High
GNQ,2022,40,42.1893528348334,Medium,High
GNQ,2023,40,42.1893528348334,Medium,High
GNQ,2024,40,42.1893528348334,Medium,High
GNQ,2025,39,42.1893528348334,Medium,High
GRC,1995,34,53.9416262138322,Low,Low
GRC,1996,34,54.1768813256449,Low,Low
GRC,1997,34,54.6413177806842,Low,Low
GRC,1998,34,54.9345063063031,Low,Low
GRC,1999,34,55.3130711539411,Low,Low
GRC,2000,34,55.6612902312764,Low,Low
GRC,2001,34,56.0160087424818,Low,Low
GRC,2002,34,56.2273485549034,Low,Low
GRC,2003,34,56.3463971346127,Low,Low
GRC,2004,34,56.6237168404644,Low,Low
GRC,2005,34,56.5256743259919,Low,Low
GRC,2006,34,57.6776386997854,Low,Low
GRC,2007,34,57.6564925792746,Low,Low
GRC,2008,34,57.4072572512669,Low,Low
GRC,2009,34,57.4727322265825,Low,Low
GRC,2010,34,57.5060822212744,Low,Low
GRC,2011,34,57.1005531375453,Low,Low
GRC,2012,34,56.72809324354,Low,Low
GRC,2013,34,57.7230202682978,Low,Low
GRC,2014,34,58.3401077062219,Low,Low
GRC,2015,34,58.3637954913094,Low,Low
GRC,2016,34,57.9932417679181,Low,Low
GRC,2017,34,57.9675847549857,Low,Low
GRC,2018,33,58.4180342644795,Low,Low
GRC,2019,34,58.7092214185138,Low,Low
GRC,2020,32,59.1932739832798,Low,Low
GRC,2021,32,59.6749564170588,Low,Low
GRC,2022,32,59.5325799450569,Low,Low
GRC,2023,31,59.5325799450569,Low,Low
GRC,2024,32,59.5325799450569,Low,Low
GRC,2025,32,59.5325799450569,Low,Low
GRD,1995,31,53.1955357011667,Low,Low
GRD,1996,31,53.2463762992289,Low,Low
GRD,1997,31,53.3823331262612,Low,Low
GRD,1998,31,53.5795112628588,Low,Low
GRD,1999,31,53.653679895842,Low,Low
GRD,2000,31,53.7569072522469,Low,Low
GRD,2001,31,53.7859053512535,Low,Low
GRD,2002,31,53.9794089649958,Low,Low
GRD,2003,31,54.4235793027475,Low,Low
GRD,2004,31,54.1255118183678,Low,Low
GRD,2005,31,55.2766285858494,Low,Low
GRD,2006,31,52.0877204321399,Low,Low
GRD,2007,31,51.9199343084612,Low,Low
GRD,2008,31,51.5435115594578,Low,Low
GRD,2009,31,51.731927042248,Low,Low
GRD,2010,31,52.8555503571738,Low,Low
GRD,2011,31,53.5322919192114,Low,Low
GRD,2012,31,54.0072758581648,Low,Low
GRD,2013,31,54.3358687637162,Low,Low
GRD,2014,31,55.4872011240827,Low,Low
GRD,2015,31,56.4304564523402,Low,Low
GRD,2016,31,56.7031901120555,Low,Low
GRD,2017,31,56.5933293303767,Low,Low
GRD,2018,30,56.5107565745562,Low,Low
GRD,2019,30,56.581382440304,Low,Low
GRD,2020,30,56.7195228781752,Low,Low
GRD,2021,30,57.2507714667824,Low,Low
GRD,2022,31,57.3745087666977,Low,Low
GRD,2023,31,57.3745087666977,Low,Low
GRD,2024,31,57.3745087666977,Low,Low
GRD,2025,31,57.3745087666977,Low,Low
GTM,1995,55,39.1253425661879,High,Very high
GTM,1996,55,39.2269755246341,High,Very high
GTM,1997,55,39.6422512180029,High,Very high
GTM,1998,55,39.8600256420921,High,Very high
GTM,1999,55,40.0627360654797,High,High
GTM,2000,55,40.1096107221837,High,High
GTM,2001,55,40.0262036745506,High,High
GTM,2002,55,40.0570482350686,High,High
GTM,2003,55,40.0275111412705,High,High
GTM,2004,55,40.6696254362839,High,High
GTM,2005,55,40.1702249027811,High,High
GTM,2006,55,39.3490111345097,High,Very high
GTM,2007,55,39.7713970977802,High,Very high
GTM,2008,55,40.1664875628065,High,High
GTM,2009,55,40.2369991747429,High,High
GTM,2010,55,41.1733357158761,High,High
GTM,2011,55,41.2934416848318,High,High
GTM,2012,55,41.3101985532424,High,High
GTM,2013,55,41.8109134343668,High,High
GTM,2014,55,42.7704902732935,High,High
GTM,2015,55,42.924047141029,High,High
GTM,2016,55,43.2777006490556,High,High
GTM,2017,54,43.6207425520086,High,High
GTM,2018,54,43.6629354223783,High,High
GTM,2019,55,43.5990653399472,High,High
GTM,2020,55,43.2646105600706,High,High
GTM,2021,54,43.2310595799289,High,High
GTM,2022,54,43.6975640193155,High,High
GTM,2023,55,43.6975640193155,High,High
GTM,2024,54,43.6975640193155,High,High
GTM,2025,54,43.6975640193155,High,High
GUY,1995,42,43.5551511735206,Medium,High
GUY,1996,42,43.5901666169343,Medium,High
GUY,1997,42,43.79692634281,Medium,High
GUY,1998,42,43.7663751729151,Medium,High
GUY,1999,42,43.5087207302307,Medium,High
GUY,2000,42,43.2459094825007,Medium,High
GUY,2001,42,43.1881743657156,Medium,High
GUY,2002,42,43.1423796912421,Medium,High
GUY,2003,42,42.9273873608185,Medium,High
GUY,2004,42,42.9706115616853,Medium,High
GUY,2005,42,40.5660871857437,Medium,High
GUY,2006,42,40.2916684774228,Medium,High
GUY,2007,42,39.943339891494,Medium,Very high
GUY,2008,42,40.4019695531947,Medium,High
GUY,2009,42,40.0259245380156,Medium,High
GUY,2010,42,40.3028667168838,Medium,High
GUY,2011,42,40.4243648630552,Medium,High
GUY,2012,42,40.3584514284072,Medium,High
GUY,2013,42,40.791644235492,Medium,High
GUY,2014,42,41.5600825698469,Medium,High
GUY,2015,42,41.5900285670837,Medium,High
GUY,2016,42,42.0531592215792,Medium,High
GUY,2017,41,41.8540387948062,Medium,High
GUY,2018,41,42.300149838511,Medium,High
GUY,2019,41,42.9075150424896,Medium,High
GUY,2020,39,44.6199751674973,Medium,High
GUY,2021,39,45.1982235358815,Medium,Medium
GUY,2022,39,45.223702991737,Medium,Medium
GUY,2023,39,45.223702991737,Medium,Medium
GUY,2024,39,45.223702991737,Medium,Medium
GUY,2025,39,45.223702991737,Medium,Medium
HND,1995,53,39.7284861983211,High,Very high
HND,1996,53,39.6136743265248,High,Very high
HND,1997,53,40.311112180565,High,High
HND,1998,53,40.3622005277474,High,High
HND,1999,53,40.2505875694281,High,High
HND,2000,53,40.2519826264971,High,High
HND,2001,53,40.1948781371019,High,High
HND,2002,53,39.6962685800721,High,Very high
HND,2003,53,39.5060734554867,High,Very high
HND,2004,53,39.7668960177112,High,Very high
HND,2005,53,39.3933945525098,High,Very high
HND,2006,53,39.4209143305602,High,Very high
HND,2007,53,40.2662950077922,High,High
HND,2008,53,40.5407219245876,High,High
HND,2009,53,41.1810614807655,High,High
HND,2010,53,40.9913457702552,High,High
HND,2011,53,40.5222556754576,High,High
HND,2012,53,40.0811832664889,High,High
HND,2013,53,40.4723070963423,High,High
HND,2014,53,40.8309309620973,High,High
HND,2015,53,41.1268020712877,High,High
HND,2016,53,40.7922630650601,High,High
HND,2017,53,40.7223789239159,High,High
HND,2018,53,41.0892266944125,High,High
HND,2019,53,40.7353872779438,High,High
HND,2020,54,40.6409728062221,High,High
HND,2021,53,40.5133558463577,High,High
HND,2022,53,40.8113189161742,High,High
HND,2023,53,40.8113189161742,High,High
HND,2024,53,40.8113189161742,High,High
HND,2025,53,40.8113189161742,High,High
HRV,1995,35,50.2810207633541,Medium,Low
HRV,1996,35,50.2934223726026,Medium,Low
HRV,1997,35,50.5094103723207,Medium,Low
HRV,1998,35,50.7525634842279,Medium,Low
HRV,1999,35,51.3762118467449,Medium,Low
HRV,2000,35,52.2456850465495,Medium,Low
HRV,2001,35,53.0679101875225,Medium,Low
HRV,2002,35,53.473589734071,Medium,Low
HRV,2003,35,54.293629297109,Medium,Low
HRV,2004,35,54.7222083269821,Medium,Low
HRV,2005,35,54.1464699608943,Medium,Low
HRV,2006,35,53.2766994600575,Medium,Low
HRV,2007,35,53.7894591502464,Medium,Low
HRV,2008,35,53.7637449241455,Medium,Low
HRV,2009,35,53.58745079859,Medium,Low
HRV,2010,35,54.2955854051857,Medium,Low
HRV,2011,35,54.3116801556726,Medium,Low
HRV,2012,35,54.4239123750982,Medium,Low
HRV,2013,35,54.8303582680222,Medium,Low
HRV,2014,35,55.1557356028649,Medium,Low
HRV,2015,35,55.3278372221622,Medium,Low
HRV,2016,35,55.6643291416333,Medium,Low
HRV,2017,35,55.3771952441746,Medium,Low
HRV,2018,35,55.524383430645,Medium,Low
HRV,2019,35,55.7384429717841,Medium,Low
HRV,2020,35,55.401394122297,Medium,Low
HRV,2021,35,55.3256082462363,Medium,Low
HRV,2022,34,55.4449467637838,Low,Low
HRV,2023,33,55.4449467637838,Low,Low
HRV,2024,33,55.4449467637838,Low,Low
HRV,2025,33,55.4449467637838,Low,Low
HTI,1995,66,35.8414030687985,Very high,Very high
HTI,1996,66,35.8878815273226,Very high,Very high
HTI,1997,66,35.7735745158958,Very high,Very high
HTI,1998,66,35.7470950444383,Very high,Very high
HTI,1999,66,35.8483774320219,Very high,Very high
HTI,2000,66,35.9522959573484,Very high,Very high
HTI,2001,66,35.4166853532344,Very high,Very high
HTI,2002,66,34.889071566807,Very high,Very high
HTI,2003,66,34.7368050143451,Very high,Very high
HTI,2004,66,34.1998678155717,Very high,Very high
HTI,2005,66,33.9689939001832,Very high,Very high
HTI,2006,66,34.0413031154743,Very high,Very high
HTI,2007,66,34.4665745481413,Very high,Very high
HTI,2008,66,34.8396627829643,Very high,Very high
HTI,2009,66,35.1127350764458,Very high,Very high
HTI,2010,66,35.0337846917271,Very high,Very high
HTI,2011,66,34.9247208203778,Very high,Very high
HTI,2012,66,35.3853989893144,Very high,Very high
HTI,2013,66,35.7835667827934,Very high,Very high
HTI,2014,66,35.8563999163898,Very high,Very high
HTI,2015,66,35.6529136732282,Very high,Very high
HTI,2016,66,36.1708739687101,Very high,Very high
HTI,2017,66,36.3045677403583,Very high,Very high
HTI,2018,66,36.4146414838392,Very high,Very high
HTI,2019,65,36.1588302134902,Very high,Very high
